GeneSymbol,LFC.ave,regulatory.function,matrix.family,Chromosome,Coverage,Direction,Top10,ori,catogory,Group,Male_biased,Female_biased
EHD4,-0.879999995,none,,5,69,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
EHF,1.055000007,TF,V$ETSF,5,22,1up_SD_H_mtof,Top10.up,SD_H_mtof,mtof,SD,1,0
EHF,-0.719999999,TF,V$ETSF,5,17,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
EHF,-0.88,TF,V$ETSF,5,103,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
EHF,-0.884999991,TF,V$ETSF,5,64,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
EHHADH,-0.560000002,none,,9,13,2dw_CB_H_mtof,,CB_H_mtof,mtof,CB,0,1
EHHADH,-1.080000043,none,,9,11,2dw_LD_H_mtof,Top10.dw,LD_H_mtof,mtof,LD,0,1
EHHADH,-1.006666667,none,,9,38,2dw_LDtoNS_H_mtof,Top10.dw,LDtoNS_H_mtof,mtof,LDtoNS,0,1
EHHADH,-0.930000007,none,,9,51,2dw_SDtoNS_H_mtof,Top10.dw,SDtoNS_H_mtof,mtof,SDtoNS,0,1
EHMT1,0.81,TF,"epigenetic factor, histone modification, methyltransferase, transcription cofactor",17,10,1up_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,1,0
EHMT1,-0.579999983,TF,"epigenetic factor, histone modification, methyltransferase, transcription cofactor",17,12,2dw_LD_H_mtof,,LD_H_mtof,mtof,LD,0,1
EHMT1,-0.610000014,TF,"epigenetic factor, histone modification, methyltransferase, transcription cofactor",17,35,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
EIF1,0.745000005,none,,27,10,1up_LD_H_mtof,,LD_H_mtof,mtof,LD,1,0
EIF1,1.14,none,,27,16,1up_LDtoNS_H_mtof,Top10.up,LDtoNS_H_mtof,mtof,LDtoNS,1,0
EIF1,1.100000024,none,,27,13,1up_SDtoNS_H_mtof,Top10.up,SDtoNS_H_mtof,mtof,SDtoNS,1,0
EIF1AX,-0.9,none,,1,28,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
EIF1AX,-0.914999992,none,,1,30,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
EIF1B,0.589999974,none,,2,13,1up_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,1,0
EIF1B,-0.910000026,none,,2,11,2dw_LD_H_mtof,Top10.dw,LD_H_mtof,mtof,LD,0,1
EIF1B,-0.850000024,none,,2,13,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
EIF2A,0.774999976,none,,9,18,1up_LD_H_mtof,,LD_H_mtof,mtof,LD,1,0
EIF2A,-0.680000007,none,,9,17,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
EIF2AK1,0.725000024,none,,14,22,1up_LD_H_mtof,,LD_H_mtof,mtof,LD,1,0
EIF2AK1,-0.660000026,none,,14,51,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
EIF2AK2,-0.909999997,none,,3,62,2dw_SDT_H_mtof,Top10.dw,SDT_H_mtof,mtof,SDT,0,1
EIF2AK2,-0.91,none,,3,279,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
EIF2AK3,-0.540000021,none,,4,16,2dw_CB_H_mtof,,CB_H_mtof,mtof,CB,0,1
EIF2AK3,-0.699999988,none,,4,60,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
EIF2AK4,0.720000029,none,,5,31,1up_LD_H_mtof,,LD_H_mtof,mtof,LD,1,0
EIF2AK4,-0.560000002,none,,5,18,2dw_FW_H_mtof,,FW_H_mtof,mtof,FW,0,1
EIF2AK4,-0.550000012,none,,5,35,2dw_CB_H_mtof,,CB_H_mtof,mtof,CB,0,1
EIF2AK4,-0.649999976,none,,5,40,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
EIF2B1,-0.689999998,none,,15,23,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
EIF2B2,-0.649999976,none,,5,47,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
EIF2B3,-0.627499998,none,,8,14,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
EIF2B3,-0.875,none,,8,50,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
EIF2B5,-0.680000007,none,,9,15,2dw_LD_H_mtof,,LD_H_mtof,mtof,LD,0,1
EIF2B5,-0.590000003,none,,9,28,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
EIF2B5,-0.86,none,,9,46,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
EIF2C1,-0.670000017,TF,epigenetic factor,23,49,2dw_LD_H_mtof,,LD_H_mtof,mtof,LD,0,1
EIF2C2,-0.83,NA,NA,2,21,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
EIF2C4,-0.50999999,NA,NA,23,11,2dw_CB_H_mtof,,CB_H_mtof,mtof,CB,0,1
EIF2C4,-0.670000017,NA,NA,23,50,2dw_LD_H_mtof,,LD_H_mtof,mtof,LD,0,1
EIF2D,0.730000019,none,,26,20,1up_LD_H_mtof,,LD_H_mtof,mtof,LD,1,0
EIF2D,-0.720000029,none,,26,19,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
EIF2S1,-0.680000007,none,,5,11,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
EIF2S1,-0.8,none,,5,32,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
EIF2S1,-0.855000019,none,,5,30,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
EIF2S2,-0.680000007,none,,20,47,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
EIF2S3,-0.660000026,none,,1,21,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
EIF2S3,-0.86,none,,1,21,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
EIF2S3,-0.870000005,none,,1,56,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
EIF3A,-0.560000002,none,,6,12,2dw_CB_H_mtof,,CB_H_mtof,mtof,CB,0,1
EIF3A,-0.74000001,none,,6,28,2dw_LD_H_mtof,,LD_H_mtof,mtof,LD,0,1
EIF3A,-0.625,none,,6,42,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
EIF3B,-0.579999983,none,,14,13,2dw_FW_H_mtof,,FW_H_mtof,mtof,FW,0,1
EIF3B,-0.655000001,none,,14,80,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
EIF3B,-0.81,none,,14,36,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
EIF3D,-0.699999988,none,,1A,24,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
EIF3E,-0.610000014,none,,2,15,2dw_FW_H_mtof,,FW_H_mtof,mtof,FW,0,1
EIF3E,-0.670000017,none,,2,32,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
EIF3E,-0.8675,none,,2,25,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
EIF3F,0.860000014,none,,6,26,1up_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,1,0
EIF3F,-0.610000014,none,,6,11,2dw_FW_H_mtof,,FW_H_mtof,mtof,FW,0,1
EIF3F,-0.655000001,none,,6,28,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
EIF3H,-0.680000007,none,,2,49,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
EIF3I,-0.998571429,none,,23,10,2dw_LDtoNS_H_mtof,Top10.dw,LDtoNS_H_mtof,mtof,LDtoNS,0,1
EIF3I,-0.970000029,none,,23,11,2dw_SDtoNS_H_mtof,Top10.dw,SDtoNS_H_mtof,mtof,SDtoNS,0,1
EIF3J,-0.800000012,none,,10,32,2dw_LD_H_mtof,,LD_H_mtof,mtof,LD,0,1
EIF3J,-0.79,none,,10,22,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
EIF3J,-0.784999996,none,,10,30,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
EIF3L,0.680000007,none,,1A,18,1up_LD_H_mtof,,LD_H_mtof,mtof,LD,1,0
EIF3L,0.91,none,,1A,21,1up_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,1,0
EIF3L,-0.670000017,none,,1A,23,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
EIF3M,-0.860000014,none,,5,10,2dw_LD_H_mtof,Top10.dw,LD_H_mtof,mtof,LD,0,1
EIF3M,-0.639999986,none,,5,31,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
EIF4A2,-0.584999979,none,,9,26,2dw_FW_H_mtof,,FW_H_mtof,mtof,FW,0,1
EIF4A2,-0.685000003,none,,9,40,2dw_LD_H_mtof,,LD_H_mtof,mtof,LD,0,1
EIF4A2,-0.85,none,,9,147,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
EIF4A2,-0.844999999,none,,9,144,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
EIF4A3,-0.649999976,none,,3,21,2dw_LD_H_mtof,,LD_H_mtof,mtof,LD,0,1
EIF4A3,-0.600000024,none,,3,73,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
EIF4E,-0.680000007,none,,4,22,2dw_LD_H_mtof,,LD_H_mtof,mtof,LD,0,1
EIF4E,-0.680000007,none,,4,12,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
EIF4E,-0.84,none,,4,12,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
EIF4E,-0.769999981,none,,4,11,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
EIF4E1B,-0.81,none,,13,25,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
EIF4E1B,-0.839999974,none,,13,30,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
EIF4E2,-0.855,none,,9,14,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
EIF4E2,-0.879999995,none,,9,15,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
EIF4E3,1.169999957,none,,12,15,1up_LD_H_mtof,Top10.up,LD_H_mtof,mtof,LD,1,0
EIF4E3,1.269999981,none,,12,12,1up_SDT_H_mtof,Top10.up,SDT_H_mtof,mtof,SDT,1,0
EIF4E3,-0.629999995,none,,12,11,2dw_FW_H_mtof,,FW_H_mtof,mtof,FW,0,1
EIF4E3,-0.560000002,none,,12,69,2dw_CB_H_mtof,,CB_H_mtof,mtof,CB,0,1
EIF4G3,0.620000005,none,,21,11,1up_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,1,0
EIF4G3,-0.709999979,none,,21,20,2dw_LD_H_mtof,,LD_H_mtof,mtof,LD,0,1
EIF4H,0.773333311,none,,19,18,1up_LD_H_mtof,,LD_H_mtof,mtof,LD,1,0
EIF4H,0.94,none,,19,37,1up_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,1,0
EIF4H,0.920000017,none,,19,61,1up_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,1,0
EIF5,0.74000001,none,,5,11,1up_FW_H_mtof,,FW_H_mtof,mtof,FW,1,0
EIF5,0.769999981,none,,5,20,1up_LD_H_mtof,,LD_H_mtof,mtof,LD,1,0
EIF5A2,0.860000014,none,,9,10,1up_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,1,0
EIF5A2,-0.819999993,none,,9,15,2dw_LD_H_mtof,,LD_H_mtof,mtof,LD,0,1
EIF5B,0.74000001,none,,1,67,1up_LD_H_mtof,,LD_H_mtof,mtof,LD,1,0
EIF5B,-0.560000003,none,,1,20,2dw_CB_H_mtof,,CB_H_mtof,mtof,CB,0,1
EIF5B,-0.660000026,none,,1,127,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
EIF5B,-0.9,none,,1,16,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
EIF6,0.920000017,none,,20,20,1up_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,1,0
ELAVL1,-0.620000005,none,,28,13,2dw_LD_H_mtof,,LD_H_mtof,mtof,LD,0,1
ELAVL2,0.579999983,none,,Z,110,1up_CB_H_mtof,,CB_H_mtof,mtof,CB,1,0
ELAVL2,0.689999998,none,,Z,78,1up_LD_H_mtof,,LD_H_mtof,mtof,LD,1,0
ELAVL2,0.629999995,none,,Z,27,1up_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,1,0
ELAVL2,0.790000021,none,,Z,123,1up_SD_H_mtof,,SD_H_mtof,mtof,SD,1,0
ELAVL4,-0.639999986,none,,8,12,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
ELF1,-0.569999993,TF,V$ETSF,1,14,2dw_CB_H_mtof,,CB_H_mtof,mtof,CB,0,1
ELF1,-0.85,TF,V$ETSF,1,35,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
ELF1,-0.854999989,TF,V$ETSF,1,26,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
ELF2,-0.652499989,TF,V$ETSF,4,11,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
ELF2,-0.88,TF,V$ETSF,4,19,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
ELF2,-0.819999993,TF,V$ETSF,4,18,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
ELF3,-0.965000003,TF,V$ETSF,26,11,2dw_LD_H_mtof,Top10.dw,LD_H_mtof,mtof,LD,0,1
ELF3,-0.94,TF,V$ETSF,26,69,2dw_LDtoNS_H_mtof,Top10.dw,LDtoNS_H_mtof,mtof,LDtoNS,0,1
ELF3,-0.944999993,TF,V$ETSF,26,65,2dw_SDtoNS_H_mtof,Top10.dw,SDtoNS_H_mtof,mtof,SDtoNS,0,1
ELFN2,-0.629999995,none,,1A,13,2dw_SD_H_mtof,,SD_H_mtof,mtof,SD,0,1
ELK3,-0.87,TF,V$ETSF,1A,26,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
ELK3,-0.834999979,TF,V$ETSF,1A,41,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
ELMO1,0.709999979,none,,2,72,1up_LD_H_mtof,,LD_H_mtof,mtof,LD,1,0
ELMO1,1.01,none,,2,59,1up_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,1,0
ELMO1,1.039999962,none,,2,40,1up_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,1,0
ELMO1,-0.519999981,none,,2,17,2dw_CB_H_mtof,,CB_H_mtof,mtof,CB,0,1
ELMO1,-0.670000017,none,,2,22,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
ELMO2,0.850000024,none,,20,51,1up_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,1,0
ELMO3,1.820000052,none,,11,21,1up_LD_H_mtof,Top10.up,LD_H_mtof,mtof,LD,1,0
ELMO3,0.790000021,none,,11,33,1up_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,1,0
ELMO3,-0.75999999,none,,11,10,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
ELMOD1,0.689999998,none,,1,18,1up_SD_H_mtof,,SD_H_mtof,mtof,SD,1,0
ELMOD1,-0.600000024,none,,1,11,2dw_FW_H_mtof,,FW_H_mtof,mtof,FW,0,1
ELMOD1,-0.670000017,none,,1,38,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
ELMOD2,-0.800000012,none,,4,90,2dw_LD_H_mtof,,LD_H_mtof,mtof,LD,0,1
ELMOD2,-0.73000002,none,,4,44,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
ELMOD2,-0.87,none,,4,119,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
ELMOD2,-0.834999979,none,,4,60,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
ELMOD3,0.629999995,none,,22,10,1up_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,1,0
ELMOD3,-0.870000005,none,,22,21,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
ELMSAN1,0.74000001,NA,NA,5,20,1up_LD_H_mtof,,LD_H_mtof,mtof,LD,1,0
ELN,-0.730000019,none,,19,16,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
ELOVL1,0.660000026,none,,8,53,1up_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,1,0
ELOVL1,-0.86,none,,8,20,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
ELOVL1,-0.855000019,none,,8,22,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
ELOVL2,1.210000038,none,,2,29,1up_SDtoNS_H_mtof,Top10.up,SDtoNS_H_mtof,mtof,SDtoNS,1,0
ELOVL2,0.850000024,none,,2,58,1up_SD_H_mtof,,SD_H_mtof,mtof,SD,1,0
ELOVL4,-0.91,none,,3,69,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
ELOVL4,-0.879999995,none,,3,48,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
ELOVL5,0.819999993,none,,3,26,1up_SD_H_mtof,,SD_H_mtof,mtof,SD,1,0
ELOVL5,-0.670000017,none,,3,12,2dw_FW_H_mtof,,FW_H_mtof,mtof,FW,0,1
ELOVL5,-0.655000001,none,,3,25,2dw_LD_H_mtof,,LD_H_mtof,mtof,LD,0,1
ELOVL5,-0.600000024,none,,3,13,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
ELOVL5,-0.9,none,,3,107,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
ELOVL5,-0.849999994,none,,3,69,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
ELOVL6,-0.74000001,none,,4,12,2dw_LD_H_mtof,,LD_H_mtof,mtof,LD,0,1
ELOVL6,-0.819999993,none,,4,18,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
ELOVL7,0.920000017,none,,Z,44,1up_LD_H_mtof,Top10.up,LD_H_mtof,mtof,LD,1,0
ELOVL7,0.829999983,none,,Z,25,1up_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,1,0
ELOVL7,0.910000026,none,,Z,46,1up_SD_H_mtof,,SD_H_mtof,mtof,SD,1,0
ELOVL7,-0.9,none,,Z,71,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
ELOVL7,-0.899999976,none,,Z,73,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
ELP2,-0.600000024,TF,transcription elongation factor,2,11,2dw_FW_H_mtof,,FW_H_mtof,mtof,FW,0,1
ELP2,-0.600000024,TF,transcription elongation factor,2,27,2dw_CB_H_mtof,,CB_H_mtof,mtof,CB,0,1
ELP2,-0.689999998,TF,transcription elongation factor,2,71,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
ELP2,-0.89,TF,transcription elongation factor,2,262,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
ELP2,-0.879999995,TF,transcription elongation factor,2,251,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
ELP4,0.715000004,TF,transcription elongation factor,5,13,1up_LD_H_mtof,,LD_H_mtof,mtof,LD,1,0
ELP4,-0.639999986,TF,transcription elongation factor,5,10,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
ELP4,-0.92,TF,transcription elongation factor,5,59,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
ELP6,-0.89,none,,2,15,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
ELP6,-0.850000024,none,,2,14,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
ELTD1,-0.674999982,none,,8,21,2dw_FW_H_mtof,,FW_H_mtof,mtof,FW,0,1
ELTD1,-0.665000022,none,,8,19,2dw_CB_H_mtof,,CB_H_mtof,mtof,CB,0,1
ELTD1,-0.814999998,none,,8,56,2dw_LD_H_mtof,,LD_H_mtof,mtof,LD,0,1
ELTD1,-0.905000001,none,,8,147,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
EMB,0.725000024,none,,Z,15,1up_CB_H_mtof,,CB_H_mtof,mtof,CB,1,0
EMB,-0.91,none,,Z,141,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
EMB,-0.930000007,none,,Z,135,2dw_SDtoNS_H_mtof,Top10.dw,SDtoNS_H_mtof,mtof,SDtoNS,0,1
EMC2,1.49000001,none,,2,19,1up_SD_H_mtof,Top10.up,SD_H_mtof,mtof,SD,1,0
EMC2,-0.769999981,none,,2,24,2dw_LD_H_mtof,,LD_H_mtof,mtof,LD,0,1
EMC2,-0.87,none,,2,137,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
EMC2,-0.889999986,none,,2,151,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
EMC3,0.74000001,none,,12,28,1up_LD_H_mtof,,LD_H_mtof,mtof,LD,1,0
EMC3,0.93,none,,12,48,1up_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,1,0
EMC3,-0.689999998,none,,12,56,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
EMC4,0.680000007,none,,Z,10,1up_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,1,0
EMC4,-0.839999974,none,,Z,10,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
EMC7,-0.87,NA,NA,5,23,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
EMC7,-0.895000011,NA,NA,5,25,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
EMC8,0.86,none,,11,37,1up_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,1,0
EMC8,0.965000004,none,,11,48,1up_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,1,0
EMCN,-0.74000001,none,,4,16,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
EMCN,-0.88,none,,4,108,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
EMCN,-0.840000004,none,,4,87,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
EME1,0.860000014,none,,18,20,1up_LD_H_mtof,,LD_H_mtof,mtof,LD,1,0
EME1,-0.88,none,,18,21,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
EME1,-0.86500001,none,,18,63,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
EMG1,-0.720000029,none,,1,28,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
EMG1,-0.94,none,,1,30,2dw_LDtoNS_H_mtof,Top10.dw,LDtoNS_H_mtof,mtof,LDtoNS,0,1
EMG1,-0.879999995,none,,1,33,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
EMILIN2,0.629999995,none,,2,12,1up_FW_H_mtof,,FW_H_mtof,mtof,FW,1,0
EMILIN2,0.784999996,none,,2,36,1up_LD_H_mtof,,LD_H_mtof,mtof,LD,1,0
EMILIN2,0.910000026,none,,2,85,1up_SD_H_mtof,,SD_H_mtof,mtof,SD,1,0
EMILIN2,-0.849999994,none,,2,22,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
EMILIN3,-0.89,none,,20,43,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
EMILIN3,-0.913333356,none,,20,44,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
EML1,0.730000019,none,,5,110,1up_LD_H_mtof,,LD_H_mtof,mtof,LD,1,0
EML1,-1.350000024,none,,5,27,2dw_CB_H_mtof,Top10.dw,CB_H_mtof,mtof,CB,0,1
EML4,0.710000009,none,,3,25,1up_LD_H_mtof,,LD_H_mtof,mtof,LD,1,0
EML4,-0.605000019,none,,3,19,2dw_FW_H_mtof,,FW_H_mtof,mtof,FW,0,1
EML4,-0.5,none,,3,45,2dw_CB_H_mtof,,CB_H_mtof,mtof,CB,0,1
EML4,-0.669999987,none,,3,27,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
EML5,0.725000024,none,,5,82,1up_LD_H_mtof,,LD_H_mtof,mtof,LD,1,0
EML5,-0.600000024,none,,5,13,2dw_FW_H_mtof,,FW_H_mtof,mtof,FW,0,1
EML5,-0.550000012,none,,5,16,2dw_CB_H_mtof,,CB_H_mtof,mtof,CB,0,1
EML5,-0.669999997,none,,5,66,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
EML5,-0.94,none,,21,53,2dw_LDtoNS_H_mtof,Top10.dw,LDtoNS_H_mtof,mtof,LDtoNS,0,1
EML5,-0.920000017,none,,21,45,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
EML5,-0.699999988,none,,5,16,2dw_SD_H_mtof,,SD_H_mtof,mtof,SD,0,1
EML6,-0.600000024,none,,3,18,2dw_FW_H_mtof,,FW_H_mtof,mtof,FW,0,1
EML6,-0.519999981,none,,3,87,2dw_CB_H_mtof,,CB_H_mtof,mtof,CB,0,1
EML6,-0.680000007,none,,3,220,2dw_SD_H_mtof,,SD_H_mtof,mtof,SD,0,1
EMP1,0.660000026,none,,1A,13,1up_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,1,0
EMP1,-0.87,none,,1A,36,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
